chromosome,gccontent,atgcratio
D,0.08480228680323963,1.4101123595505618
D,0.1500714626012387,1.6952380952380952
D,0.16531681753215818,1.8227665706051874
D,0.1655550262029538,1.4647482014388489
D,0.05955216769890424,1.364
D,0.31324440209623633,1.429657794676806
D,0.09480705097665555,1.2989949748743719
D,0.08766079085278704,1.6494565217391304
D,0.115054787994283,1.8198757763975155
D,0.09671272034302049,1.4901477832512315
D,0.4566460219151977,1.486697965571205
D,0.3218199142448785,1.5514433752775723
D,0.19485469271081468,1.4938875305623471
D,0.08194378275369224,1.5465116279069768
D,0.14149595045259647,1.8131313131313131
D,0.1727012863268223,1.7475862068965518
D,0.19604573606479275,1.7448359659781287
D,0.027155788470700333,1.6929824561403508
D,0.06241067174845164,1.5419847328244274
D,0.10600285850404954,1.5348314606741573
D,0.18913768461171987,1.3085642317380353
D,0.17460695569318724,1.4433833560709413
D,0.1529299666507861,1.5233644859813085
D,0.19294902334444974,1.6296296296296295
D,0.137446403049071,1.781629116117851
D,0.14268699380657457,1.323873121869783
D,0.08885183420676512,1.6219839142091153
D,0.07694140066698428,1.4705882352941178
D,0.11862791805621725,1.4819277108433735
D,0.0562172463077656,1.0720338983050848
D,0.05026202953787518,0.9620853080568721
D,0.11291090995712244,1.3164556962025316
D,0.2358265840876608,1.584848484848485
D,0.10909957122439257,1.5414847161572052
D,0.06717484516436398,1.5212765957446808
D,0.05240590757503573,1.4
D,0.1910433539780848,1.7119700748129676
D,0.1124344926155312,1.8283898305084745
D,0.23677941877084327,1.9336016096579476
D,0.06383992377322535,1.3171641791044777
D,0.12934730824202,1.8011049723756907
D,0.151738923296808,1.4207221350078494
D,0.5450214387803716,1.6354895104895104
D,0.1179132920438304,1.2787878787878788
D,0.20247737017627443,1.4211764705882353
D,0.09814197236779419,1.5922330097087378
D,0.07694140066698428,1.2941176470588236
D,0.09004287756074321,1.5396825396825398
D,0.19366364935683658,1.5940959409594095
D,0.06431634111481659,1.4
D,0.0562172463077656,1.3135593220338984
D,0.03692234397332063,2.1548387096774193
D,0.06717484516436398,1.8617021276595744
D,0.3704144830871844,1.882315112540193
D,0.1291090995712244,1.6678966789667897
D,0.13315864697474988,1.6404293381037567
D,0.05907575035731301,1.7943548387096775
D,0.07360647927584564,1.8640776699029127
D,0.0547879942829919,1.3478260869565217
D,0.25750357313006195,1.4366327474560592
D,0.18770843258694617,1.08248730964467
D,0.18413530252501192,1.5886157826649419
D,0.1345878989995236,1.463716814159292
D,0.10743211052882325,1.4678492239467849
D,0.1360171510242973,1.2644483362521892
D,0.16936636493568366,1.8059071729957805
D,0.12434492615531205,1.7586206896551724
D,0.1600762267746546,1.7008928571428572
D,0.04764173415912339,1.49
D,0.09361600762267747,1.6870229007633588
D,0.10505002382086708,1.2857142857142858
D,0.2039066222010481,1.59696261682243
D,0.2389232968080038,1.6470588235294117
D,0.2658408766079085,1.25
D,0.21438780371605526,1.6
D,0.15959980943306337,1.507462686567164
D,0.27870414483087186,1.3435897435897435
D,0.11029061457837065,1.2742980561555075
D,0.34206765126250593,1.766016713091922
D,0.3465936160076227,1.7010309278350515
D,0.11052882324916627,1.7413793103448276
D,0.11696045736064793,1.8472505091649694
D,0.19747498808956646,1.5440289505428226
D,0.10933777989518818,1.7189542483660132
D,0.1345878989995236,1.4849557522123893
D,0.06979514054311577,1.2832764505119454
D,0.36160076226774657,1.6857707509881423
D,0.16460219151977132,1.7221418234442836
D,0.13792282039066223,1.3523316062176165
D,0.07003334921391138,1.1020408163265305
D,0.18437351119580753,1.127906976744186
D,0.08551691281562648,1.4735376044568245
D,0.22272510719390184,1.2267379679144386
D,0.12958551691281564,2.005514705882353
D,0.060505002382086705,1.5866141732283465
D,0.08313482610767033,1.518624641833811
D,0.27012863268222964,1.5767195767195767
D,0.22463077656026678,1.5068928950159066
D,0.1095759885659838,1.5695652173913044
D,0.06669842782277274,1.3571428571428572
D,0.12958551691281564,1.5477941176470589
D,0.052644116245831346,1.6334841628959276
D,0.09623630300142925,1.7772277227722773
D,0.22296331586469748,1.6634615384615385
D,0.042401143401619816,1.5280898876404494
D,0.050976655550262026,1.691588785046729
D,0.11529299666507861,1.8450413223140496
D,0.10743211052882325,1.8070953436807096
D,0.15626488804192473,1.3597560975609757
D,0.05454978561219628,1.240174672489083
D,0.11171986660314435,1.7569296375266525
D,0.09385421629347308,1.5736040609137056
D,0.17627441638875654,1.5945945945945945
D,0.09933301572177228,1.381294964028777
D,0.10647927584564078,1.5503355704697988
D,0.2822772748928061,1.5443037974683544
D,0.07813244402096237,1.5152439024390243
D,0.10385898046688899,1.518348623853211
D,0.06503096712720342,1.5934065934065933
D,0.01643639828489757,1.434782608695652
D,0.12744163887565507,1.4336448598130842
D,0.09075750357313006,1.763779527559055
D,0.08837541686517389,1.4743935309973046
D,0.03120533587422582,1.4045801526717556
D,0.11219628394473559,1.643312101910828
D,0.08265840876607909,1.5072046109510087
D,0.21676989042401143,1.8879120879120879
D,0.030967127203430204,1.6538461538461537
D,0.08480228680323963,1.4691011235955056
D,0.07884707003334922,1.755287009063444
D,0.16531681753215818,1.6887608069164266
D,0.3582658408766079,1.4953457446808511
D,0.1757979990471653,1.3983739837398375
D,0.18080038113387328,1.66798418972332
D,0.07479752262982373,1.1687898089171975
D,0.10576464983325393,1.364864864864865
D,0.12053358742258218,1.5434782608695652
D,0.36303001429252024,1.6732283464566928
D,0.0562172463077656,1.7966101694915255
D,0.0674130538351596,1.6254416961130742
D,0.126250595521677,1.711320754716981
D,0.16936636493568366,1.7974683544303798
D,0.03692234397332063,1.729032258064516
D,0.11386374464030491,1.4100418410041842
D,0.30967127203430206,1.4530769230769232
D,0.174130538351596,1.6388508891928864
D,0.12101000476417341,1.6811023622047243
D,0.08504049547403525,1.411764705882353
D,0.1757979990471653,1.8170731707317074
D,0.06836588851834206,1.9477351916376306
D,0.062172463077656025,1.896551724137931
D,0.07003334921391138,1.8061224489795917
D,0.1838970938542163,1.599740932642487
D,0.11148165793234874,1.4487179487179487
D,0.37517865650309673,1.740952380952381
D,0.06622201048118151,1.10431654676259
D,0.13101476893758932,1.410909090909091
D,0.1124344926155312,1.61864406779661
D,0.17960933777989518,1.7453580901856764
D,0.19485469271081468,1.6552567237163813
D,0.41233920914721295,1.6256499133448874
D,0.08265840876607909,1.723342939481268
D,0.07956169604573607,1.5778443113772456
D,0.20176274416388756,1.4651711924439197
D,0.09528346831824679,1.415
D,0.15197713196760362,1.3510971786833856
D,0.22987136731777036,1.689119170984456
D,0.09433063363506432,1.4090909090909092
D,0.10433539780848022,1.1917808219178083
D,0.11553120533587423,1.3567010309278351
D,0.23130061934254406,1.9196704428424305
D,0.03120533587422582,1.816793893129771
D,0.15697951405431157,1.5402124430955995
D,0.274892806098142,1.4956672443674177
D,0.07503573130061934,1.7047619047619047
D,0.1910433539780848,1.5174563591022443
D,0.12601238685088137,1.5860113421550095
D,0.08980466888994759,1.490716180371353
D,0.22415435921867555,1.7258235919234857
D,0.08980466888994759,1.753315649867374
D,0.05169128156264888,1.640552995391705
D,0.07336827060505002,1.9902597402597402
D,0.1348261076703192,1.4222614840989398
D,0.02906145783706527,1.5081967213114753
D,0.03525488327775131,1.5135135135135136
D,0.02096236303001429,1.7272727272727273
D,0.2767984754645069,1.6075731497418244
D,0.1755597903763697,1.5888738127544098
D,0.06788947117675083,1.6631578947368422
D,0.09051929490233444,1.1789473684210525
D,0.26750833730347784,1.2520035618878005
D,0.16888994759409243,1.6784203102961919
D,0.15769414006669843,1.5196374622356494
D,0.1574559313959028,1.1921331316187596
D,0.18747022391615054,1.4968233799237611
D,0.16960457360647926,1.6839887640449438
D,0.0674130538351596,1.469964664310954
D,0.09766555502620296,1.473170731707317
D,0.12243925678894711,1.6673151750972763
D,0.1291090995712244,1.3745387453874538
D,0.24964268699380657,1.7051526717557253
D,0.053596950929013815,1.3688888888888888
D,0.19223439733206288,1.3940520446096654
D,0.06526917579799904,1.4306569343065694
D,0.10743211052882325,1.5210643015521064
D,0.13292043830395425,1.6344086021505377
D,0.14268699380657457,1.689482470784641
D,0.04764173415912339,1.58
D,0.09004287756074321,1.0952380952380953
D,0.07360647927584564,1.087378640776699
D,0.2541686517389233,1.5445173383317714
D,0.0645545497856122,1.6568265682656826
D,0.10767031919961886,1.2699115044247788
D,0.06479275845640782,1.6029411764705883
D,0.22701286326822295,1.707240293809024
D,0.26345878989995236,1.5795660036166366
D,0.24654597427346356,1.5043478260869565
D,0.09480705097665555,1.9698492462311559
D,0.06836588851834206,1.7386759581881532
D,0.08051453072891854,1.4408284023668638
D,0.2744163887565507,1.578125
D,0.1419723677941877,1.0889261744966443
D,0.13863744640304906,1.7577319587628866
D,0.09504525964745117,1.4736842105263157
D,0.2236779418770843,1.2715654952076678
D,0.04263935207241543,1.3631284916201116
D,0.10433539780848022,1.5410958904109588
D,0.09075750357313006,1.7401574803149606
D,0.15626488804192473,1.666158536585366
D,0.05454978561219628,1.3842794759825328
D,0.39423535016674605,1.5758308157099699
D,0.1979514054311577,1.483754512635379
D,0.07932348737494045,1.7297297297297298
D,0.06765126250595521,1.5528169014084507
D,0.12863268222963317,1.4166666666666667
D,0.10552644116245831,1.9864559819413092
D,0.0800381133873273,1.6071428571428572
D,0.1081467365412101,1.3392070484581498
D,0.18532634587899,1.6028277634961439
D,0.058599333015721775,1.4024390243902438
D,0.0547879942829919,1.4521739130434783
D,0.174130538351596,1.6019151846785227
D,0.17103382563125297,1.7743732590529249
D,0.10767031919961886,1.488938053097345
D,0.1686517389232968,1.4491525423728813
D,0.4070986183897094,1.5207723815096548
D,0.11767508337303478,1.508097165991903
D,0.24916626965221533,1.5783938814531548
D,0.060505002382086705,1.6574803149606299
D,0.04621248213434969,1.7216494845360826
D,0.12339209147212958,1.722007722007722
D,0.2656026679371129,1.357847533632287
D,0.08384945212005716,0.9176136363636364
D,0.17913292043830395,1.5292553191489362
D,0.0547879942829919,1.5956521739130434
D,0.1574559313959028,1.518910741301059
D,0.09456884230585993,1.4483627204030227
D,0.17746545974273464,1.2832214765100671
D,0.050023820867079564,0.9428571428571428
D,0.126250595521677,1.5075471698113208
D,0.15269175797999046,2.004680187207488
D,0.2236779418770843,1.5910543130990416
D,0.07384468794664126,1.5451612903225806
D,0.06622201048118151,1.2553956834532374
D,0.19080514530728918,1.0
D,0.08170557408289662,1.5801749271137027
D,0.23415912339209147,1.340793489318413
D,0.09171033825631253,1.4701298701298702
D,0.038828013339685566,1.2822085889570551
D,0.08027632205812292,1.572700296735905
D,0.17960933777989518,1.3275862068965518
D,0.11624583134826108,1.360655737704918
D,0.11529299666507861,1.3863636363636365
D,0.07884707003334922,1.4924471299093656
D,0.22296331586469748,1.6987179487179487
D,0.19485469271081468,1.43520782396088
D,0.03144354454502144,1.3181818181818181
D,0.0407336827060505,1.3508771929824561
D,0.05550262029537875,1.4206008583690988
D,0.03954263935207242,1.6024096385542168
D,0.13554073368270605,1.5518453427065027
D,0.11052882324916627,1.896551724137931
D,0.15769414006669843,1.270392749244713
D,0.12672701286326823,1.1033834586466165
D,0.1417341591233921,1.611764705882353
D,0.040495474035254886,1.4
D,0.20104811815150073,1.7476303317535544
D,0.12315388280133396,1.8027079303675049
D,0.024535493091948548,1.3300970873786409
D,0.12410671748451643,1.5335892514395393
D,0.11624583134826108,1.6065573770491803
D,0.038828013339685566,1.3558282208588956
D,0.10147689375893283,1.295774647887324
D,0.09885659838018104,1.6602409638554216
D,0.09337779895188185,1.9540816326530612
D,0.06931872320152453,1.4536082474226804
D,0.07289185326345879,1.3823529411764706
E,0.06336350643163412,1.5488721804511278
E,0.11862791805621725,1.5963855421686748
E,0.027870414483087184,2.1794871794871793
E,0.08623153882801333,1.8425414364640884
E,0.15531205335874226,1.539877300613497
E,0.14292520247737017,1.47
E,0.0757503573130062,1.528301886792453
E,0.17484516436398284,1.29291553133515
E,0.026202953787517864,1.4
E,0.18151500714626012,1.688976377952756
E,0.06503096712720342,1.3736263736263736
E,0.3156264888041925,1.6920754716981132
E,0.03692234397332063,1.4580645161290322
E,0.04930919485469271,1.3333333333333333
E,0.04454502143878037,1.4705882352941178
E,0.0843258694616484,1.652542372881356
E,0.16674606955693186,1.1471428571428572
E,0.13530252501191042,1.107394366197183
E,0.0800381133873273,1.1607142857142858
E,0.03287279656979514,1.4782608695652173
E,0.14125774178180087,1.3676222596964587
E,0.13696998570747976,1.5878260869565217
E,0.15197713196760362,1.4404388714733543
E,0.2765602667937113,1.4728682170542635
E,0.056931872320152455,1.096234309623431
E,0.13101476893758932,1.1163636363636364
E,0.14697474988089568,1.2901134521880064
E,0.03739876131491186,1.9235668789808917
E,0.07146260123868509,1.57
E,0.15197713196760362,1.3981191222570533
E,0.18747022391615054,1.7979669631512072
E,0.0505002382086708,1.349056603773585
E,0.26774654597427344,1.730427046263345
E,0.11696045736064793,1.4562118126272912
E,0.05907575035731301,1.8306451612903225
E,0.18318246784182945,1.1768530559167751
E,0.02739399714149595,0.9565217391304348
E,0.21248213434969032,1.1390134529147982
E,0.2613149118627918,1.8413855970829536
E,0.1655550262029538,1.6978417266187051
E,0.17341591233920914,1.4354395604395604
E,0.12839447355883754,1.6771799628942485
E,0.18008575512148642,1.496031746031746
E,0.06098141972367794,1.109375
E,0.2065269175797999,1.6401384083044983
E,0.06288708909004288,1.6363636363636365
E,0.13149118627918055,1.5054347826086956
E,0.07932348737494045,1.09009009009009
E,0.18532634587899,1.4331619537275064
E,0.14768937589328252,1.520967741935484
E,0.05883754168651739,1.6275303643724697
E,0.13030014292520248,1.846435100548446
E,0.35945688423058597,1.658051689860835
E,0.03501667460695569,1.5714285714285714
E,0.06908051453072891,1.4310344827586208
E,0.0857551214864221,1.125
E,0.05550262029537875,1.5622317596566524
E,0.31110052405907573,1.6324655436447166
E,0.15697951405431157,1.4582701062215477
E,0.20700333492139114,1.571921749136939
E,0.0995712243925679,1.4760765550239234
E,0.23487374940447833,1.3184584178498986
E,0.08909004287756074,0.7807486631016043
E,0.0281086231538828,1.2627118644067796
E,0.17055740828966173,1.0027932960893855
E,0.1503096712720343,1.13946117274168
E,0.13839923773225346,1.7056798623063683
E,0.17460695569318724,1.815825375170532
E,0.09313959028108623,1.2020460358056266
E,0.15245354930919486,1.475
E,0.07884707003334922,1.5105740181268883
E,0.12720343020485947,1.348314606741573
E,0.12291567413053835,1.2965116279069768
E,0.058599333015721775,1.4024390243902438
E,0.04454502143878037,1.5828877005347595
E,0.06693663649356836,1.3914590747330962
E,0.2539304430681277,1.6060037523452158
E,0.30109575988565984,1.5561708860759493
E,0.06169604573606479,1.1544401544401544
E,0.050976655550262026,1.0467289719626167
E,0.17865650309671272,1.444
E,0.08646974749880895,1.6611570247933884
E,0.11553120533587423,1.8762886597938144
E,0.10505002382086708,1.3265306122448979
E,0.2120057170080991,1.4640449438202248
E,0.20557408289661744,1.6419466975666281
E,0.04811815150071463,1.7475247524752475
E,0.13959028108623153,1.3037542662116042
E,0.041686517389232965,1.5542857142857143
E,0.14387803716055264,1.4337748344370862
E,0.042401143401619816,1.4269662921348314
E,0.2567889471176751,1.4990723562152133
E,0.11291090995712244,1.481012658227848
E,0.024535493091948548,1.766990291262136
E,0.18175321581705575,1.5360419397116645
E,0.054311576941400666,1.6710526315789473
E,0.13172939494997618,1.6745027124773961
E,0.03287279656979514,1.3478260869565217
E,0.11743687470223917,1.561866125760649
E,0.07979990471653169,1.2477611940298508
E,0.06526917579799904,1.397810218978102
E,0.1417341591233921,1.5512605042016807
E,0.1755597903763697,1.271370420624152
E,0.05240590757503573,1.5363636363636364
E,0.045021438780371605,1.5714285714285714
E,0.16936636493568366,1.481012658227848
E,0.2484516436398285,1.4851390220517737
E,0.2594092424964269,1.4490358126721763
E,0.030252501191043352,2.0
E,0.038828013339685566,1.392638036809816
E,0.1434016198189614,1.5514950166112957
E,0.06002858504049548,1.5119047619047619
E,0.1672224868985231,1.6837606837606838
E,0.13101476893758932,1.5636363636363637
E,0.16079085278704144,1.4666666666666666
E,0.10004764173415913,1.2
E,0.04883277751310148,1.5463414634146342
E,0.16960457360647926,1.4311797752808988
E,0.02358265840876608,1.5151515151515151
E,0.1586469747498809,1.5990990990990992
E,0.2174845164363983,1.2048192771084338
E,0.1615054787994283,1.0575221238938053
E,0.14387803716055264,1.5231788079470199
E,0.2289185326345879,1.3975026014568157
E,0.03525488327775131,1.554054054054054
E,0.3820867079561696,1.67643391521197
E,0.13387327298713672,1.1405693950177935
E,0.14792758456407815,1.4782608695652173
E,0.0717008099094807,1.5016611295681064
E,0.11910433539780849,1.586
E,0.06145783706526917,1.3372093023255813
E,0.19676036207717962,1.3353510895883778
E,0.060505002382086705,1.468503937007874
E,0.3677941877084326,1.7046632124352332
E,0.07217722725107194,2.0
E,0.10909957122439257,1.3973799126637554
E,0.23773225345402574,1.404809619238477
E,0.3175321581705574,1.507126781695424
E,0.27012863268222964,1.8941798941798942
E,0.046688899475940925,1.8775510204081634
E,0.1896141019533111,1.664572864321608
E,0.30943306336350646,1.4041570438799076
E,0.05740828966174369,1.3900414937759336
E,0.08456407813244401,1.323943661971831
E,0.081467365412101,1.587719298245614
E,0.10433539780848022,1.5205479452054795
E,0.14840400190566935,1.1621187800963082
E,0.07979990471653169,1.1940298507462686
E,0.13577894235350166,1.6
E,0.13839923773225346,1.7108433734939759
E,0.14435445450214388,1.8415841584158417
E,0.23797046212482134,1.4324324324324325
E,0.07503573130061934,1.4952380952380953
E,0.10767031919961886,1.3761061946902655
E,0.05788470700333492,1.5185185185185186
E,0.3184849928537399,1.5646970830216904
E,0.12077179609337779,1.6272189349112427
E,0.03763696998570748,1.2784810126582278
E,0.49213911386374465,1.546950629235237
E,0.12529776083849453,1.7832699619771863
E,0.14983325393044306,1.656597774244833
E,0.14268699380657457,1.4390651085141903
E,0.07694140066698428,1.758513931888545
E,0.12958551691281564,1.3658088235294117
E,0.22963315864697476,1.508298755186722
E,0.13030014292520248,1.2212065813528337
E,0.031919961886612676,1.1044776119402986
E,0.20628870890900428,1.1651270207852193
E,0.0688423058599333,1.5017301038062283
E,0.12077179609337779,1.4911242603550297
E,0.5581229156741305,1.7759282970550576
E,0.10862315388280133,1.230263157894737
E,0.4156741305383516,1.5255014326647565
E,0.17222486898523107,1.3983402489626555
E,0.2458313482610767,1.4767441860465116
E,0.14816579323487375,1.6382636655948553
E,0.23201524535493093,1.4548254620123204
E,0.06765126250595521,1.3873239436619718
E,0.2065269175797999,1.6955017301038062
E,0.5743211052882324,1.692658647863957
E,0.18080038113387328,1.608695652173913
E,0.06931872320152453,1.5257731958762886
E,0.08670795616960457,1.4725274725274726
E,0.31657932348737494,1.5327313769751694
E,0.08766079085278704,1.184782608695652
E,0.14244878513577894,1.2274247491638797
E,0.10171510242972845,1.5690866510538641
E,0.06145783706526917,1.4651162790697674
E,0.21676989042401143,1.620879120879121
E,0.08122915674130539,1.6744868035190617
E,0.08480228680323963,1.5870786516853932
E,0.10338256312529776,1.2672811059907834
E,0.03525488327775131,1.4932432432432432
F,0.12267746545974273,1.5805825242718448
F,0.22081943782753694,1.6828478964401294
F,0.06264888041924727,1.4638783269961977
F,0.5828966174368747,1.6281160604822231
F,0.31372081943782754,1.7927107061503418
F,0.22105764649833254,1.521551724137931
F,0.0757503573130062,1.0
F,0.16079085278704144,1.431111111111111
F,0.038113387327298714,1.79375
F,0.19842782277274892,1.495798319327731
F,0.0378751786565031,1.0754716981132075
F,0.17174845164363983,1.130374479889043
F,0.04811815150071463,1.3762376237623761
F,0.023106241067174845,1.4123711340206186
F,0.22915674130538352,1.4854469854469854
F,0.22653644592663172,1.6277602523659307
F,0.271796093377799,1.7081507449605609
F,0.11672224868985231,1.6448979591836734
F,0.13363506431634112,1.6631016042780749
F,0.08170557408289662,1.5364431486880465
F,0.10933777989518818,1.411764705882353
F,0.12887089090042878,1.1404805914972274
F,0.13268222963315865,1.2908438061041292
F,0.5176274416388756,1.4450069028992176
F,0.3673177703668414,1.6303501945525292
F,0.14506908051453074,1.2561576354679802
F,0.06765126250595521,1.1866197183098592
F,0.14125774178180087,1.4215851602023608
F,0.1881848499285374,1.3658227848101265
F,0.2039066222010481,1.3656542056074767
F,0.09385421629347308,1.299492385786802
F,0.07122439256788947,1.5585284280936456
F,0.0562172463077656,1.6440677966101696
F,0.1979514054311577,1.5812274368231047
F,0.1222010481181515,1.608187134502924
F,0.16936636493568366,1.6329113924050633
F,0.2441638875655074,1.5141463414634146
F,0.19628394473558838,1.1553398058252426
F,0.11386374464030491,1.3577405857740585
F,0.054311576941400666,1.6973684210526316
F,0.21653168175321583,1.7722772277227723
F,0.04692710814673654,1.3756345177664975
F,0.09004287756074321,1.4365079365079365
F,0.11767508337303478,1.7267206477732793
F,0.14697474988089568,1.606158833063209
F,0.09790376369699857,1.583941605839416
F,0.13196760362077178,1.7075812274368232
F,0.045736064792758456,1.671875
F,0.21819914244878513,1.5807860262008733
F,0.1307765602667937,1.4426229508196722
F,0.21510242972844212,1.3554817275747508
F,0.13577894235350166,0.9157894736842105
F,0.6307765602667937,1.5819486404833838
F,0.06812767984754645,1.444055944055944
F,0.1545974273463554,1.3158705701078584
F,0.2205812291567413,1.3779697624190064
F,0.16674606955693186,1.3657142857142857
F,0.21534063839923773,1.2533185840707965
F,0.2937112910909957,1.5206812652068127
F,0.3058599333015722,1.735981308411215
F,0.10052405907575036,1.061611374407583
F,0.049070986183897096,1.1553398058252426
F,0.12124821343496903,0.8447937131630648
F,0.04311576941400667,1.0718232044198894
F,0.18532634587899,1.1516709511568124
F,0.20843258694616484,1.6708571428571428
F,0.1391138637446403,1.625
F,0.23249166269652216,1.7848360655737705
F,0.07551214864221058,1.8012618296529967
F,0.05145307289185326,1.7916666666666667
F,0.06383992377322535,1.664179104477612
F,0.14768937589328252,1.332258064516129
F,0.05240590757503573,1.440909090909091
F,0.1040971891376846,1.4851258581235698
F,0.09385421629347308,1.2538071065989849
F,0.18604097189137683,1.5467349551856595
F,0.03835159599809433,1.31055900621118
F,0.07932348737494045,1.4054054054054055
F,0.17770366841353025,1.1997319034852547
F,0.0731300619342544,1.6872964169381108
G,0.09909480705097666,1.5240384615384615
G,0.059313959028108626,1.6144578313253013
G,0.17103382563125297,1.3690807799442897
G,0.11696045736064793,1.5539714867617107
G,0.2784659361600762,1.358426005132592
G,0.22534540257265365,1.4735729386892178
G,0.047403525488327776,1.6381909547738693
G,0.0731300619342544,1.4723127035830619
G,0.140543115769414,1.4101694915254237
G,0.03501667460695569,1.6734693877551021
G,0.15126250595521676,1.3811023622047245
G,0.05550262029537875,1.3819742489270386
G,0.09147212958551691,1.1796875
G,0.06646021915197713,1.5376344086021505
G,0.1991424487851358,1.7308612440191387
G,0.23249166269652216,1.2100409836065573
G,0.2120057170080991,1.1438202247191012
G,0.14411624583134827,1.1421487603305784
G,0.23392091472129586,1.5478615071283095
G,0.16055264411624584,1.416913946587537
G,0.025488327775131013,1.4672897196261683
G,0.058599333015721775,1.9552845528455285
G,0.1529299666507861,1.3598130841121496
G,0.23368270605050023,1.782874617737003
G,0.06669842782277274,1.325
G,0.13411148165793235,1.5630550621669628
G,0.027870414483087184,1.6923076923076923
G,0.08909004287756074,1.4866310160427807
G,0.08766079085278704,1.421195652173913
G,0.1600762267746546,1.4196428571428572
G,0.06169604573606479,1.3513513513513513
G,0.11743687470223917,1.4705882352941178
G,0.1500714626012387,1.4333333333333333
G,0.1588851834206765,1.3748125937031483
G,0.0771796093377799,1.6666666666666667
G,0.05145307289185326,1.4027777777777777
G,0.11314911862791806,1.8168421052631578
G,0.17031919961886613,1.6937062937062937
G,0.06646021915197713,1.6666666666666667
G,0.36588851834206765,1.302734375
G,0.13506431634111482,0.9629629629629629
G,0.15817055740828967,1.5391566265060241
G,0.12982372558361124,1.7743119266055045
G,0.196522153406384,1.3927272727272728
G,0.10624106717484516,1.5896860986547086
G,0.05979037636969986,1.3306772908366533
G,0.034778465936160075,1.5273972602739727
G,0.1979514054311577,1.4945848375451263
G,0.2360647927584564,1.5247225025227042
G,0.10647927584564078,1.604026845637584
G,0.14387803716055264,1.7516556291390728
G,0.1655550262029538,1.4345323741007194
G,0.03525488327775131,1.6554054054054055
G,0.08646974749880895,1.6528925619834711
G,0.10695569318723201,1.552338530066815
G,0.2134349690328728,1.6953125
G,0.1500714626012387,1.6714285714285715
G,0.07551214864221058,1.6025236593059937
G,0.1757979990471653,2.048780487804878
G,0.04645069080514531,1.558974358974359
G,0.040495474035254886,1.1352941176470588
G,0.11314911862791806,1.6652631578947368
G,0.10052405907575036,1.338862559241706
G,0.35898046688899476,1.623755806237558
G,0.2553596950929014,1.5690298507462686
G,0.2991900905192949,1.6656050955414012
G,0.14578370652691758,1.8333333333333333
G,0.07884707003334922,1.5105740181268883
G,0.15245354930919486,1.2640625
G,0.06669842782277274,1.6357142857142857
G,0.17818008575512148,1.570855614973262
G,0.10314435445450214,1.4249422632794457
G,0.05717008099094807,1.7
G,0.08909004287756074,1.5695187165775402
G,0.13792282039066223,1.5233160621761659
G,0.11386374464030491,1.3661087866108788
G,0.05026202953787518,1.132701421800948
G,0.177227251071939,1.6088709677419355
G,0.042401143401619816,1.3764044943820224
G,0.16531681753215818,1.701729106628242
G,0.13006193425440685,1.5494505494505495
G,0.1403049070986184,1.633276740237691
G,0.18032396379228205,1.6512549537648613
G,0.21939018580276323,1.3648208469055374
G,0.08956646021915197,1.577127659574468
G,0.17627441638875654,1.477027027027027
G,0.22510719390185802,1.438095238095238
G,0.038113387327298714,1.38125
G,0.16412577417818008,1.2902757619738752
G,0.08361124344926155,1.1794871794871795
G,0.17079561696045736,1.698744769874477
G,0.19628394473558838,1.1844660194174756
G,0.15054787994282992,0.8085443037974683
G,0.042401143401619816,1.1573033707865168
G,0.09909480705097666,1.5096153846153846
G,0.12744163887565507,1.7420560747663552
G,0.13172939494997618,1.4954792043399638
G,0.36827060505002385,1.7244501940491592
G,0.34182944259171033,1.6445993031358885
G,0.06503096712720342,1.3956043956043955
G,0.08885183420676512,1.581769436997319
G,0.274892806098142,1.4870017331022531
G,0.08456407813244401,1.923943661971831
G,0.2217722725107194,1.5875402792696025
G,0.3399237732253454,1.5648213034337772
G,0.2386850881372082,1.7275449101796407
G,0.16460219151977132,1.678726483357453
G,0.12267746545974273,1.4116504854368932
G,0.188423058599333,1.6017699115044248
G,0.1729394949976179,1.9008264462809918
G,0.09361600762267747,1.381679389312977
G,0.05717008099094807,1.4
G,0.28299190090519294,1.8611111111111112
G,0.09980943306336351,1.4486873508353222
G,0.0757503573130062,1.5754716981132075
G,0.10647927584564078,1.5302013422818792
G,0.3006193425440686,1.5768621236133122
G,0.09838018103858981,1.5278450363196125
G,0.14840400190566935,1.7495987158908508
G,0.0940924249642687,1.3620253164556961
G,0.09099571224392568,1.356020942408377
G,0.12148642210576464,1.5941176470588236
G,0.12148642210576464,1.511764705882353
G,0.10600285850404954,1.791011235955056
G,0.14864221057646498,1.7163461538461537
G,0.14578370652691758,1.3186274509803921
G,0.07646498332539305,1.4953271028037383
G,0.09575988565983802,1.5820895522388059
G,0.23844687946641258,1.6913086913086912
G,0.12553596950929014,1.2599620493358634
G,0.04121010004764174,2.0346820809248554
G,0.13792282039066223,1.4145077720207253
G,0.1095759885659838,1.4782608695652173
G,0.1684135302525012,1.461103253182461
G,0.04597427346355407,1.4248704663212435
G,0.0378751786565031,1.2641509433962264
G,0.13387327298713672,1.813167259786477
G,0.03906622201048118,1.3780487804878048
G,0.1700809909480705,1.5252100840336134
G,0.1236303001429252,1.6184971098265897
G,0.7372558361124345,1.5909531502423264
G,0.04764173415912339,1.49
G,0.42663172939495,1.4924623115577889
G,0.09075750357313006,1.062992125984252
G,0.4421152929966651,1.6734913793103448
